titulo|tipo_vehiculo|categoria|marca|modelo|año|precio|detalle|combustible|tipo_transmision|caja|kilometraje_km|ubicacion|tags|url_auto|tipo|pagina
Toyota Corolla Cross 2025|autos|camionetas-suv|Toyota|Corolla Cross|2025|US$ 33,500|"Híbrido|Automática - Secuencial
Kilometraje:
10,331 Kms
Lima, Lima
TOYOTA COROLLA CROSS HYBRID 1.8 PREMIUM CVT"|Híbrido|Automática|Secuencial|10331.0|Lima, Lima|SEMINUEVO|https://neoauto.com/auto/seminuevo/toyota-corolla-cross-2025-1852699|usados|https://neoauto.com/venta-de-autos-usados--camionetas-suv?page=1
Honda Cr-V 2008|autos|camionetas-suv|Honda|Cr-V|2008|US$ 11,800|"Gasolina|Automática
Kilometraje:
123,065 Kms
Lima, Lima
HONDA CR-V LX - SE / JC UGARTE"|Gasolina|Automática||123065.0|Lima, Lima|PREMIUM|https://neoauto.com/auto/seminuevo/honda-cr-v-2008-1826124|usados|https://neoauto.com/venta-de-autos-usados--camionetas-suv?page=1
Toyota Corolla Cross 2023|autos|camionetas-suv|Toyota|Corolla Cross|2023|US$ 25,000|"Híbrido|Automática - Secuencial
Kilometraje:
41,196 Kms
Lima, Lima
TOYOTA COROLLA CROSS HYBRID 1.8 FULL D-LUX CVT 2023"|Híbrido|Automática|Secuencial|41196.0|Lima, Lima|SEMINUEVO|https://neoauto.com/auto/seminuevo/toyota-corolla-cross-2023-1852817|usados|https://neoauto.com/venta-de-autos-usados--camionetas-suv?page=1
Jeep Compass 2024|autos|camionetas-suv|Jeep|Compass|2024|US$ 24,900|"Gasolina|Automática
Kilometraje:
36,000 Kms
Lima, Lima"|Gasolina|Automática||36000.0|Lima, Lima|SEMINUEVO|https://neoauto.com/auto/seminuevo/jeep-compass-2024-1853956|usados|https://neoauto.com/venta-de-autos-usados--camionetas-suv?page=1
Mitsubishi Eclipse Cross 2022|autos|camionetas-suv|Mitsubishi|Eclipse Cross|2022|US$ 18,900|"Gasolina|Automática
Kilometraje:
55,094 Kms
Lima, Lima
MITSUBISHIECLIPSECROSS"|Gasolina|Automática||55094.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/mitsubishi-eclipse-cross-2022-1844724|usados|https://neoauto.com/venta-de-autos-usados--camionetas-suv?page=1
Mazda Cx-30 2025|autos|camionetas-suv|Mazda|Cx-30|2025|US$ 27,900|"Gasolina|Automática - Secuencial
Kilometraje:
4,000 Kms
Lima, Lima
Cuenta Con Garantia"|Gasolina|Automática|Secuencial|4000.0|Lima, Lima|COMO NUEVO|https://neoauto.com/auto/seminuevo/mazda-cx-30-2025-1851878|usados|https://neoauto.com/venta-de-autos-usados--camionetas-suv?page=1
Bmw Ix 2023|autos|camionetas-suv|BMW|Ix|2023|US$ 99,900|"Eléctrico|Automática
Kilometraje:
5,415 Kms
Lima, Lima
BMW IX XDRIVE 40 - 2023"|Eléctrico|Automática||5415.0|Lima, Lima|DE LUJO|https://neoauto.com/auto/seminuevo/bmw-ix-2023-1846756|usados|https://neoauto.com/venta-de-autos-usados--camionetas-suv?page=1
Peugeot 3008 2021|autos|camionetas-suv|Peugeot|3008|2021|US$ 22,000|"Gasolina|Automática
Kilometraje:
64,185 Kms
Lima, Lima
PEUGEOT 3008 VERSION ALLURE CAJA AUTOMATICA"|Gasolina|Automática||64185.0|Lima, Lima|UNICO DUEÑO|https://neoauto.com/auto/seminuevo/peugeot-3008-2021-1847841|usados|https://neoauto.com/venta-de-autos-usados--camionetas-suv?page=1
Jeep Grand Cherokee Laredo 2016|autos|camionetas-suv|Jeep|Grand Cherokee Laredo|2016|US$ 21,500|"Gasolina|Automática - Secuencial
Kilometraje:
112,265 Kms
Lima, Lima
JEEP GRAND CHEROKEE LAREDO / JC UGARTE"|Gasolina|Automática|Secuencial|112265.0|Lima, Lima|PREMIUM|https://neoauto.com/auto/seminuevo/jeep-grand-cherokee-laredo-2016-1798071|usados|https://neoauto.com/venta-de-autos-usados--camionetas-suv?page=1
Audi Q5 2021|autos|camionetas-suv|Audi|Q5|2021|US$ 34,900|"Gasolina-Híbrido|Automática - Secuencial
Kilometraje:
49,900 Kms
Arequipa, Arequipa"|Gasolina-Híbrido|Automática|Secuencial|49900.0|Arequipa, Arequipa|[]|https://neoauto.com/auto/seminuevo/audi-q5-2021-1840625|usados|https://neoauto.com/venta-de-autos-usados--camionetas-suv?page=1
Mercedes Benz Gle 450 4 Matic 2022|autos|camionetas-suv|Mercedes Benz|Gle 450 4 Matic|2022|US$ 75,000|"Gasolina-Híbrido|Automática - Secuencial
Kilometraje:
8,596 Kms
Lima, Lima
MERCEDES BENZ GLE 450 4MATIC 2022"|Gasolina-Híbrido|Automática|Secuencial|8596.0|Lima, Lima|DE LUJO|https://neoauto.com/auto/seminuevo/mercedes-benz-gle-450-4-matic-2022-1847853|usados|https://neoauto.com/venta-de-autos-usados--camionetas-suv?page=2
Renault Duster 2023|autos|camionetas-suv|Renault|Duster|2023|US$ 16,900|"Gasolina|Mecánica
Kilometraje:
5,400 Kms
Lima, Lima
MECANICO - MOTOR 1.3 - GASOLINA - 4x4"|Gasolina|Mecánica||5400.0|Lima, Lima|SEMINUEVO|https://neoauto.com/auto/seminuevo/renault-duster-2023-1850200|usados|https://neoauto.com/venta-de-autos-usados--camionetas-suv?page=2
Maserati Levante Trofeo 2019|autos|camionetas-suv|Maserati|Levante Trofeo|2019|Consultar|"Gasolina|Automática - Secuencial
Kilometraje:
10,000 Kms
Lima, Lima
Camioneta En Excelente Estado - Disponible En Tienda"|Gasolina|Automática|Secuencial|10000.0|Lima, Lima|SERVICIO CONCESIONARIO|https://neoauto.com/auto/seminuevo/maserati-levante-trofeo-2019-1763692|usados|https://neoauto.com/venta-de-autos-usados--camionetas-suv?page=2
Honda Pilot 2021|autos|camionetas-suv|Honda|Pilot|2021|US$ 32,500|"Gasolina|Automática
Kilometraje:
49,694 Kms
Lima, Lima
HONDA PILOT EXL 2WD 2021"|Gasolina|Automática||49694.0|Lima, Lima|UNICO DUEÑO|https://neoauto.com/auto/seminuevo/honda-pilot-2021-1789561|usados|https://neoauto.com/venta-de-autos-usados--camionetas-suv?page=2
Chevrolet Tracker 2020|autos|camionetas-suv|Chevrolet|Tracker|2020|US$ 12,900|"Gasolina|Mecánica
Kilometraje:
38,000 Kms
Lima, Lima"|Gasolina|Mecánica||38000.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/chevrolet-tracker-2020-1848447|usados|https://neoauto.com/venta-de-autos-usados--camionetas-suv?page=2
Jeep Compass 2025|autos|camionetas-suv|Jeep|Compass|2025|US$ 29,900|"Gasolina|Automática
Kilometraje:
5,500 Kms
Lima, Lima
COMPASS LIMITED 1.3, FULL, GARANTÍA DE FÁBRICA"|Gasolina|Automática||5500.0|Lima, Lima|COMO NUEVO|https://neoauto.com/auto/seminuevo/jeep-compass-2025-1848775|usados|https://neoauto.com/venta-de-autos-usados--camionetas-suv?page=2
Bmw X6 30d 2016|autos|camionetas-suv|BMW|X6 30d|2016|US$ 55,000|"Diesel|Automática - Secuencial
Kilometraje:
44,626 Kms
Lima, Lima
BMW X6 M 30D XDRIVE"|Diesel|Automática|Secuencial|44626.0|Lima, Lima|DE LUJO|https://neoauto.com/auto/seminuevo/bmw-x6-30d-2016-1851383|usados|https://neoauto.com/venta-de-autos-usados--camionetas-suv?page=2
Land Rover Range Rover Sport 2017|autos|camionetas-suv|Land Rover|Range Rover Sport|2017|US$ 65,900|"Gasolina|Automática - Secuencial
Kilometraje:
44,159 Kms
Lima, Lima
LAND ROVER RANGE ROVER SPOR HSE AUTOBIOGRAPHY 2017"|Gasolina|Automática|Secuencial|44159.0|Lima, Lima|DE LUJO|https://neoauto.com/auto/seminuevo/land-rover-range-rover-sport-2017-1850855|usados|https://neoauto.com/venta-de-autos-usados--camionetas-suv?page=2
Mercedes Benz Gle 400 4matic 2017|autos|camionetas-suv|Mercedes Benz|Gle 400 4matic|2017|US$ 21,990|"Gasolina|Automática
Kilometraje:
102,400 Kms
Lima, Lima
Lujo, Potencia Y Elegancia: ¡Tu Próxima Mercedes Te Espera!"|Gasolina|Automática||102400.0|Lima, Lima|UNICO DUEÑO|https://neoauto.com/auto/seminuevo/mercedes-benz-gle-400-4matic-2017-1843946|usados|https://neoauto.com/venta-de-autos-usados--camionetas-suv?page=2
Lexus Nx 300 2019|autos|camionetas-suv|Lexus|Nx 300|2019|US$ 27,500|"Gasolina|Automática
Kilometraje:
54,104 Kms
Lima, Lima
LEXUS NX 300 2019 4X4 AT 2.0 LTS"|Gasolina|Automática||54104.0|Lima, Lima|SEMINUEVO|https://neoauto.com/auto/seminuevo/lexus-nx-300-2019-1853283|usados|https://neoauto.com/venta-de-autos-usados--camionetas-suv?page=2
Audi Q5 Sportback 2024|autos|camionetas-suv|Audi|Q5 Sportback|2024|US$ 56,900|"Gasolina-Híbrido|Automática - Secuencial
Kilometraje:
9,900 Kms
Arequipa, Arequipa"|Gasolina-Híbrido|Automática|Secuencial|9900.0|Arequipa, Arequipa|[]|https://neoauto.com/auto/seminuevo/audi-q5-sportback-2024-1853607|usados|https://neoauto.com/venta-de-autos-usados--camionetas-suv?page=2
Toyota Fortuner 2017|autos|camionetas-suv|Toyota|Fortuner|2017|US$ 34,500|"Diesel|Automática
Kilometraje:
124,903 Kms
Lima, Lima
TOYOTA FORTUNER 2.8 ADVENTURE D-LUX 4X4 A/T"|Diesel|Automática||124903.0|Lima, Lima|SEMINUEVO|https://neoauto.com/auto/seminuevo/toyota-fortuner-2017-1853625|usados|https://neoauto.com/venta-de-autos-usados--camionetas-suv?page=2
Toyota Raize 2023|autos|camionetas-suv|Toyota|Raize|2023|US$ 14,490|"Gasolina|Mecánica
Kilometraje:
43,000 Kms
Lima, Lima
ENTREGA INMEDIATA"|Gasolina|Mecánica||43000.0|Lima, Lima|SEMINUEVO|https://neoauto.com/auto/seminuevo/toyota-raize-2023-1853484|usados|https://neoauto.com/venta-de-autos-usados--camionetas-suv?page=2
Toyota Corolla Cross 2023|autos|camionetas-suv|Toyota|Corolla Cross|2023|US$ 22,000|"Gasolina|Automática - Secuencial
Kilometraje:
41,747 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|41747.0|Lima, Lima|PREMIUM|https://neoauto.com/auto/seminuevo/toyota-corolla-cross-2023-1846735|usados|https://neoauto.com/venta-de-autos-usados--camionetas-suv?page=2
Mitsubishi Montero Sport 2017|autos|camionetas-suv|Mitsubishi|Montero Sport|2017|US$ 33,900|"Diesel|Automática - Secuencial
Kilometraje:
104,037 Kms
Lima, Lima
MITSUBISHI MONTERO SPORT 4X4 2.4 HP TDI / JC UGARTE"|Diesel|Automática|Secuencial|104037.0|Lima, Lima|PREMIUM|https://neoauto.com/auto/seminuevo/mitsubishi-montero-sport-2017-1823243|usados|https://neoauto.com/venta-de-autos-usados--camionetas-suv?page=2
Lexus Lbx Luxury 2025|autos|camionetas-suv|Lexus|Lbx Luxury|2025|US$ 32,000|"Gasolina-Híbrido|Automática - Secuencial
Kilometraje:
5,845 Kms
Lima, Lima
EX DEMO / Compacta, Híbrida Y Sofisticada."|Gasolina-Híbrido|Automática|Secuencial|5845.0|Lima, Lima|PREMIUM|https://neoauto.com/auto/seminuevo/lexus-lbx-luxury-2025-1853309|usados|https://neoauto.com/venta-de-autos-usados--camionetas-suv?page=2
Bmw X1 2019|autos|camionetas-suv|BMW|X1|2019|US$ 21,400|"Gasolina|Automática
Kilometraje:
59,565 Kms
Lima, Lima
BMW X 1 SDRIVE18I"|Gasolina|Automática||59565.0|Lima, Lima|SEMINUEVO|https://neoauto.com/auto/seminuevo/bmw-x1-2019-1851093|usados|https://neoauto.com/venta-de-autos-usados--camionetas-suv?page=2
Hyundai Tucson 2020|autos|camionetas-suv|Hyundai|Tucson|2020|US$ 21,490|"Gas GLP|Automática
Kilometraje:
32,560 Kms
Lima, Lima
ENTREGA INMEDIATA"|Gas Glp|Automática||32560.0|Lima, Lima|SEMINUEVO|https://neoauto.com/auto/seminuevo/hyundai-tucson-2020-1854056|usados|https://neoauto.com/venta-de-autos-usados--camionetas-suv?page=2
Subaru Forester 2023|autos|camionetas-suv|Subaru|Forester|2023|US$ 28,900|"Gasolina|Automática - Secuencial
Kilometraje:
43,143 Kms
Lima, Lima
SUBARU FORESTER 2.0I AWD CVT SI DRIV"|Gasolina|Automática|Secuencial|43143.0|Lima, Lima|SEMINUEVO|https://neoauto.com/auto/seminuevo/subaru-forester-2023-1842864|usados|https://neoauto.com/venta-de-autos-usados--camionetas-suv?page=2
Mazda Cx-60 2024|autos|camionetas-suv|Mazda|Cx-60|2024|US$ 52,000|"Gasolina-Híbrido|Automática
Kilometraje:
10 Kms
Lima, Lima"|Gasolina-Híbrido|Automática||10.0|Lima, Lima|PREMIUM|https://neoauto.com/auto/seminuevo/mazda-cx-60-2024-1844126|usados|https://neoauto.com/venta-de-autos-usados--camionetas-suv?page=2
Honda Cr-V 2024|autos|camionetas-suv|Honda|Cr-V|2024|US$ 45,500|"Gasolina-Híbrido|Automática - Secuencial
Kilometraje:
17,666 Kms
Lima, Lima
HONDA CR-V EXL FHEV HYBRID / JC UGARTE"|Gasolina-Híbrido|Automática|Secuencial|17666.0|Lima, Lima|PREMIUM|https://neoauto.com/auto/seminuevo/honda-cr-v-2024-1853372|usados|https://neoauto.com/venta-de-autos-usados--camionetas-suv?page=3
Bmw X3 30i 2018|autos|camionetas-suv|BMW|X3 30i|2018|US$ 39,900|"Gasolina|Automática - Secuencial
Kilometraje:
68,240 Kms
Lima, Lima
BMW X3 30i XDrive 2018"|Gasolina|Automática|Secuencial|68240.0|Lima, Lima|DE LUJO|https://neoauto.com/auto/seminuevo/bmw-x3-30i-2018-1733057|usados|https://neoauto.com/venta-de-autos-usados--camionetas-suv?page=3
Dodge Journey 2018|autos|camionetas-suv|Dodge|Journey|2018|US$ 16,500|"Gasolina|Automática
Kilometraje:
61,000 Kms
Lima, Lima
SE (3 Filas), GARANTÍA DIVEMOTOR"|Gasolina|Automática||61000.0|Lima, Lima|SEMINUEVO|https://neoauto.com/auto/seminuevo/dodge-journey-2018-1850068|usados|https://neoauto.com/venta-de-autos-usados--camionetas-suv?page=3
Bmw X3 20i 2025|autos|camionetas-suv|BMW|X3 20i|2025|US$ 62,000|"Gasolina-Híbrido|Automática - Secuencial
Kilometraje:
600 Kms
Lima, Lima
BMW X3 20i XDRIVE"|Gasolina-Híbrido|Automática|Secuencial|600.0|Lima, Lima|PREMIUM|https://neoauto.com/auto/seminuevo/bmw-x3-20i-2025-1848646|usados|https://neoauto.com/venta-de-autos-usados--camionetas-suv?page=3
Kia Mohave 2018|autos|camionetas-suv|Kia|Mohave|2018|US$ 24,900|"Gasolina|Automática
Kilometraje:
35,796 Kms
Lima, Lima"|Gasolina|Automática||35796.0|Lima, Lima|PREMIUM|https://neoauto.com/auto/seminuevo/kia-mohave-2018-1807885|usados|https://neoauto.com/venta-de-autos-usados--camionetas-suv?page=3
Mazda Cx-60 2024|autos|camionetas-suv|Mazda|Cx-60|2024|US$ 50,000|"Híbrido|Automática
Kilometraje:
1,438 Kms
Lima, Lima"|Híbrido|Automática||1438.0|Lima, Lima|PREMIUM|https://neoauto.com/auto/seminuevo/mazda-cx-60-2024-1841922|usados|https://neoauto.com/venta-de-autos-usados--camionetas-suv?page=3
Jeep Grand Cherokee Overland 2020|autos|camionetas-suv|Jeep|Grand Cherokee Overland|2020|US$ 40,700|"Gasolina|Automática
Kilometraje:
74,871 Kms
Lima, Lima"|Gasolina|Automática||74871.0|Lima, Lima|SERVICIO CONCESIONARIO|https://neoauto.com/auto/seminuevo/jeep-grand-cherokee-overland-2020-1844518|usados|https://neoauto.com/venta-de-autos-usados--camionetas-suv?page=3
Hyundai Creta Grand 2022|autos|camionetas-suv|Hyundai|Creta Grand|2022|US$ 19,990|"Gasolina|Mecánica
Kilometraje:
44,785 Kms
Lima, Lima
ENTREGA INMEDIATA VERSIÓN COMFORT"|Gasolina|Mecánica||44785.0|Lima, Lima|SEMINUEVO|https://neoauto.com/auto/seminuevo/hyundai-creta-grand-2022-1852512|usados|https://neoauto.com/venta-de-autos-usados--camionetas-suv?page=3
Peugeot 3008 2023|autos|camionetas-suv|Peugeot|3008|2023|US$ 26,500|"Gasolina|Automática
Kilometraje:
18,800 Kms
Lima, Lima
GT Line (Techo Panorámico), SENSORES - CAMARA RETRO, CUERO"|Gasolina|Automática||18800.0|Lima, Lima|SEMINUEVO|https://neoauto.com/auto/seminuevo/peugeot-3008-2023-1848220|usados|https://neoauto.com/venta-de-autos-usados--camionetas-suv?page=3
Mitsubishi Montero Sport 2022|autos|camionetas-suv|Mitsubishi|Montero Sport|2022|US$ 47,500|"Diesel|Mecánica
Kilometraje:
41,158 Kms
Lima, Lima
MITSUBISHI MONTERO SPORT 4X4 HP TDI GLS MT / JC UGARTE"|Diesel|Mecánica||41158.0|Lima, Lima|PREMIUM|https://neoauto.com/auto/seminuevo/mitsubishi-montero-sport-2022-1847237|usados|https://neoauto.com/venta-de-autos-usados--camionetas-suv?page=3
Mercedes Benz Glc 200 2021|autos|camionetas-suv|Mercedes Benz|Glc 200|2021|US$ 34,900|"Gasolina|Automática
Kilometraje:
53,000 Kms
Lima, Lima
GARANTIA Y SERVICIOS DIVEMOTOR"|Gasolina|Automática||53000.0|Lima, Lima|SEMINUEVO|https://neoauto.com/auto/seminuevo/mercedes-benz-glc-200-2021-1851579|usados|https://neoauto.com/venta-de-autos-usados--camionetas-suv?page=3
Ford Edge Titanium 2023|autos|camionetas-suv|Ford|Edge Titanium|2023|US$ 33,500|"Gasolina|Automática
Kilometraje:
44,494 Kms
Lima, Lima
FORD EDGE TITANIUM 4X4 AUTOMATICO MOTOR2.0"|Gasolina|Automática||44494.0|Lima, Lima|SEMINUEVO|https://neoauto.com/auto/seminuevo/ford-edge-titanium-2023-1843693|usados|https://neoauto.com/venta-de-autos-usados--camionetas-suv?page=3
Ssangyong Korando 2019|autos|camionetas-suv|SsangYong|Korando|2019|US$ 13,900|"Gasolina|Automática
Kilometraje:
26,338 Kms
Lima, Lima
SSANGYONG NEW KORANDO"|Gasolina|Automática||26338.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/ssangyong-korando-2019-1853786|usados|https://neoauto.com/venta-de-autos-usados--camionetas-suv?page=3
Bmw X3 2022|autos|camionetas-suv|BMW|X3|2022|US$ 45,900|"Gasolina|Automática
Kilometraje:
23,069 Kms
Lima, Lima"|Gasolina|Automática||23069.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/bmw-x3-2022-1853739|usados|https://neoauto.com/venta-de-autos-usados--camionetas-suv?page=3
Ford Bronco Sport 2021|autos|camionetas-suv|Ford|Bronco Sport|2021|US$ 29,900|"Gasolina|Automática - Secuencial
Kilometraje:
36,023 Kms
Lima, Lima
FORDBRONCOSPORT"|Gasolina|Automática|Secuencial|36023.0|Lima, Lima|SEMINUEVO|https://neoauto.com/auto/seminuevo/ford-bronco-sport-2021-1854374|usados|https://neoauto.com/venta-de-autos-usados--camionetas-suv?page=3
Peugeot 2008 2023|autos|camionetas-suv|Peugeot|2008|2023|US$ 19,900|"Gasolina|Automática
Kilometraje:
18,233 Kms
Lima, Lima"|Gasolina|Automática||18233.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/peugeot-2008-2023-1841516|usados|https://neoauto.com/venta-de-autos-usados--camionetas-suv?page=3
Volkswagen Crossfox 2021|autos|camionetas-suv|Volkswagen|Crossfox|2021|US$ 11,900|"Gasolina|Mecánica
Kilometraje:
52,520 Kms
Lima, Lima
VOLKSWAGEN CROSSFOX"|Gasolina|Mecánica||52520.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/volkswagen-crossfox-2021-1854099|usados|https://neoauto.com/venta-de-autos-usados--camionetas-suv?page=3
Bmw Ix 2024|autos|camionetas-suv|BMW|Ix|2024|US$ 93,991|"Eléctrico|Automática
Kilometraje:
3,739 Kms
Lima, Lima
BMW IX XDrive40 Eléctrico"|Eléctrico|Automática||3739.0|Lima, Lima|PREMIUM|https://neoauto.com/auto/seminuevo/bmw-ix-2024-1842481|usados|https://neoauto.com/venta-de-autos-usados--camionetas-suv?page=3
Nissan X-Trail 2024|autos|camionetas-suv|Nissan|X-Trail|2024|US$ 37,000|"Gasolina|Automática - Secuencial
Kilometraje:
16,169 Kms
Lima, Lima
NISSAN X-TRAIL 2024 4X4 2.5 LTS CVT"|Gasolina|Automática|Secuencial|16169.0|Lima, Lima|SEMINUEVO|https://neoauto.com/auto/seminuevo/nissan-x-trail-2024-1853286|usados|https://neoauto.com/venta-de-autos-usados--camionetas-suv?page=3
Toyota Corolla Cross 2024|autos|camionetas-suv|Toyota|Corolla Cross|2024|US$ 27,500|"Gasolina|Automática - Secuencial
Kilometraje:
27,558 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|27558.0|Lima, Lima|PREMIUM|https://neoauto.com/auto/seminuevo/toyota-corolla-cross-2024-1832986|usados|https://neoauto.com/venta-de-autos-usados--camionetas-suv?page=3
Hyundai Santa Fe 2025|autos|camionetas-suv|Hyundai|Santa Fe|2025|US$ 39,900|"Gasolina|Automática - Secuencial
Kilometraje:
19,000 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|19000.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/hyundai-santa-fe-2025-1842307|usados|https://neoauto.com/venta-de-autos-usados--camionetas-suv?page=4
Audi Q3 2023|autos|camionetas-suv|Audi|Q3|2023|US$ 34,900|"Gasolina|Automática - Secuencial
Kilometraje:
24,000 Kms
Lima, Lima
Q3 Attraction 35TFSI My 2023"|Gasolina|Automática|Secuencial|24000.0|Lima, Lima|SEMINUEVO|https://neoauto.com/auto/seminuevo/audi-q3-2023-1854507|usados|https://neoauto.com/venta-de-autos-usados--camionetas-suv?page=4
Ford Ecosport 2015|autos|camionetas-suv|Ford|Ecosport|2015|US$ 12,390|"Gasolina|Mecánica
Kilometraje:
14,000 Kms
Lima, Lima
ENTREGA INMEDIATA"|Gasolina|Mecánica||14000.0|Lima, Lima|SEMINUEVO|https://neoauto.com/auto/seminuevo/ford-ecosport-2015-1853990|usados|https://neoauto.com/venta-de-autos-usados--camionetas-suv?page=4
Volkswagen Tiguan Allspace 2018|autos|camionetas-suv|Volkswagen|Tiguan Allspace|2018|US$ 22,900|"Gasolina|Automática - Secuencial
Kilometraje:
104,361 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|104361.0|Lima, Lima|PREMIUM|https://neoauto.com/auto/seminuevo/volkswagen-tiguan-allspace-2018-1848524|usados|https://neoauto.com/venta-de-autos-usados--camionetas-suv?page=4
Subaru Forester 2022|autos|camionetas-suv|Subaru|Forester|2022|US$ 25,900|"Gasolina|Automática
Kilometraje:
48,559 Kms
Lima, Lima
SUBARU FORESTER"|Gasolina|Automática||48559.0|Lima, Lima|PREMIUM|https://neoauto.com/auto/seminuevo/subaru-forester-2022-1854395|usados|https://neoauto.com/venta-de-autos-usados--camionetas-suv?page=4
Nissan Qashqai 2025|autos|camionetas-suv|Nissan|Qashqai|2025|US$ 25,900|"Gasolina|Automática - Secuencial
Kilometraje:
1,500 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|1500.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/nissan-qashqai-2025-1843136|usados|https://neoauto.com/venta-de-autos-usados--camionetas-suv?page=4
